LoggerLight version 1.3.0, 7/18/2018 9:17:42 AM, rapid sampling mode. Time is number of seconds past midnight of 7/18/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,5.549521E-02,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
33903.91,1.095381E-03,1.352026E-03,-1.313615E-04,9.399428,5.423308,11.35052,9.638247,18.2461,1.028058,16.2285,54.68536,1420.177,9.595788,19.71094,
33904.22,5.839684E-04,1.916221E-03,1.450626E-03,9.630137,5.448536,11.35599,9.638247,18.2461,1.025793,16.19332,54.53975,1415.219,9.595788,19.71094,
33904.52,9.616548E-04,2.004588E-03,7.161319E-04,9.767527,5.441513,11.30999,9.638247,18.2461,1.027506,16.21506,54.62833,1416.615,9.595788,19.71094,
33904.81,9.905685E-04,2.099754E-03,1.224628E-03,9.926517,5.463401,11.22138,9.638247,18.2461,1.027236,16.21544,54.60433,1416.476,9.595788,19.71094,
33905.1,9.056343E-04,4.281757E-03,1.63425E-03,10.13217,5.484819,11.2209,9.638247,18.2461,1.027272,16.20393,54.53957,1414.188,9.595788,19.71094,
33905.37,8.496139E-04,3.731158E-03,-5.69233E-04,10.40954,5.504094,11.21252,9.638247,18.2461,1.026925,16.20805,54.56045,1414.177,9.595788,19.71094,
33905.67,9.79726E-04,4.955391E-04,1.394127E-03,10.35165,5.520108,11.17718,9.638247,18.2461,1.027978,16.20195,54.51443,1413.025,9.595788,19.71094,
33905.98,7.375728E-04,2.704733E-03,1.535375E-03,10.53137,5.540462,11.15989,9.638247,18.2461,1.026033,16.18838,54.46675,1410.963,9.595788,19.71094,
33906.26,1.039361E-03,1.005353E-03,-1.515601E-03,10.54002,5.557175,11.18546,9.638247,18.2461,1.02702,16.20719,54.54714,1413.803,9.595788,19.71094,
33906.55,9.706903E-04,2.324072E-03,-1.87861E-04,10.88824,5.547725,11.1046,9.617018,18.2461,1.027702,16.20972,54.55255,1414.186,9.595788,19.71094,
33906.86,1.17128E-03,2.555187E-03,2.312244E-03,10.91503,5.614033,11.04606,9.638247,18.2461,1.025927,16.18586,54.43572,1410.739,9.595788,19.71094,
33907.14,1.050836E-04,2.004588E-03,1.987372E-03,11.17339,5.60823,11.04645,9.638247,18.2461,1.029638,16.23431,54.693,1417.426,9.595788,19.71094,
33907.45,1.053818E-03,3.47965E-03,-4.42109E-04,11.47754,5.648881,11.01231,9.638247,18.2461,1.032237,16.28541,54.88973,1425.218,9.595788,19.71094,
33907.73,3.110944E-04,2.942646E-03,-1.077729E-03,11.51383,5.630105,10.95348,9.638247,18.2461,1.026267,16.18963,54.41387,1411.517,9.595788,19.71094,
33908.05,1.458611E-03,2.058968E-03,2.782603E-04,11.53544,5.651801,10.94404,9.638247,18.2461,1.026715,16.18735,54.43697,1408.94,9.595788,19.71094,
33908.35,8.749134E-04,4.51967E-03,2.170996E-03,11.99858,5.667012,10.95125,9.617018,18.2461,1.032019,16.28761,54.86177,1420.736,9.595788,19.71094,
33908.64,9.074414E-04,1.440394E-03,1.648375E-03,11.91563,5.627572,10.91576,9.638247,18.2461,1.030797,16.2647,54.68251,1418.74,9.595788,19.71094,
33908.95,7.755222E-04,2.446427E-03,2.439369E-03,12.14634,5.685911,10.82963,9.638247,18.2461,1.028172,16.21566,54.51391,1411.112,9.595788,19.71094,
33909.24,1.370062E-03,1.814258E-03,-1.331977E-03,12.17918,5.691151,10.79723,9.638247,18.2461,1.032769,16.29263,54.89615,1422.137,9.595788,19.71094,
33909.55,1.041168E-03,1.481179E-03,-2.443606E-04,12.46519,5.748052,10.80861,9.617018,18.2461,1.031945,16.28129,54.78785,1422.02,9.595788,19.71094,
33909.87,7.917862E-04,1.637522E-03,8.997555E-04,12.00031,5.737502,10.77622,9.638247,18.2461,1.029454,16.22767,54.53865,1412.692,9.595788,19.71094,
33910.15,8.351569E-04,3.112584E-03,-2.726104E-04,12.20164,5.704724,10.75312,9.638247,18.2461,1.032173,16.27322,54.73826,1417.156,9.595788,19.71094,
33910.44,7.375728E-04,2.691138E-03,6.172577E-04,12.69158,5.693959,10.70233,9.638247,18.2461,1.032995,16.28733,54.74644,1418.891,9.595788,19.71094,
33910.75,1.133331E-03,1.841448E-03,5.74883E-04,12.93611,5.698295,10.66471,9.638247,18.2461,1.029286,16.21599,54.42501,1409.425,9.595788,19.71094,
33911.03,6.128821E-04,2.71153E-03,3.065101E-04,12.99919,5.680462,10.64592,9.638247,18.2461,1.0277,16.20146,54.40464,1406.497,9.595788,19.71094,
33911.32,1.339341E-03,1.895828E-03,1.309377E-03,13.33532,5.703843,10.62462,9.638247,18.2461,1.031429,16.26494,54.69923,1415.197,9.595788,19.71094,
33911.62,9.273196E-04,1.841448E-03,8.291311E-04,13.67836,5.753661,10.60695,9.638247,18.2461,1.031009,16.25331,54.60532,1414.403,9.595788,19.71094,
33911.93,1.160437E-03,7.674399E-04,4.901337E-04,13.84685,5.730577,10.56163,9.638247,18.2461,1.029436,16.22161,54.46048,1408.603,9.595788,19.71094,
33912.23,1.104417E-03,2.49401E-03,2.114496E-03,14.23223,5.714741,10.50086,9.638247,18.2461,1.029734,16.22983,54.51313,1410.219,9.595788,19.71094,
33912.52,3.725362E-04,2.589175E-03,1.351752E-03,14.28235,5.742167,10.51505,9.638247,18.2461,1.030673,16.2291,54.50979,1410.985,9.595788,19.71094,
33912.82,1.379098E-03,2.480415E-03,1.281127E-03,14.20026,5.741613,10.47641,9.638247,18.2461,1.029266,16.2174,54.47899,1410.884,9.595788,19.71094,
33913.11,1.104417E-03,1.950208E-03,-8.234811E-04,14.30136,5.745949,10.49002,9.638247,18.2461,1.029618,16.21801,54.49262,1411.811,9.595788,19.71094,
33913.4,1.380905E-03,2.018183E-03,1.111629E-03,14.8103,5.744396,10.39942,9.638247,18.2461,1.030617,16.23242,54.56575,1413.766,9.595788,19.71094,
33913.7,6.634812E-04,4.125414E-03,1.831998E-03,14.97621,5.752693,10.35793,9.638247,18.2461,1.031985,16.25309,54.65027,1416.84,9.595788,19.71094,
33914,1.135138E-03,2.949443E-03,-1.737361E-04,14.83882,5.763028,10.33992,9.638247,18.2461,1.031589,16.25303,54.63192,1416.322,9.595788,19.71094,
33914.31,7.213089E-04,1.80746E-03,2.358857E-04,14.69711,5.781269,10.31706,9.617018,18.2461,1.030164,16.2222,54.46009,1410.539,9.595788,19.71094,
33914.59,9.381623E-04,1.413204E-03,1.02688E-03,14.96497,5.803095,10.27833,9.617018,18.2461,1.029786,16.22047,54.45841,1409.278,9.595788,19.71094,
33914.91,1.138752E-03,2.76591E-03,1.620125E-03,15.37195,5.817816,10.21562,9.638247,18.2461,1.032333,16.27113,54.70427,1416.278,9.595788,19.71094,
33915.2,5.984252E-04,1.066531E-03,6.455075E-04,15.63118,5.840153,10.15631,9.638247,18.2461,1.032377,16.25881,54.62299,1415.421,9.595788,19.71094,
33915.48,1.167666E-03,3.248534E-03,2.128621E-03,15.66056,5.843459,10.15466,9.638247,18.2461,1.029024,16.20037,54.3459,1406.642,9.595788,19.71094,
33915.79,7.195018E-04,1.093721E-03,1.228865E-04,15.61822,5.838677,10.11458,9.638247,18.2461,1.027898,16.20675,54.37843,1404.846,9.595788,19.71094,
33916.09,1.445961E-03,1.623927E-03,2.411119E-03,15.4791,5.898542,10.09429,9.638247,18.2461,1.033644,16.28846,54.73849,1415.761,9.595788,19.71094,
33916.39,1.794734E-03,2.160931E-03,5.183835E-04,15.28036,5.909621,10.10039,9.638247,18.2461,1.031511,16.24499,54.46999,1410.467,9.595788,19.71094,
33916.68,4.8277E-04,4.342935E-03,2.029747E-03,15.84461,5.919945,10.00365,9.638247,18.2461,1.026906,16.1576,54.09398,1396.547,9.595788,19.71094,
33916.97,1.185737E-03,8.965927E-04,-1.172366E-04,15.9578,5.925771,9.931357,9.638247,18.2461,1.031083,16.22879,54.44585,1405.142,9.595788,19.71094,
33917.26,9.761117E-04,2.371654E-03,-1.172366E-04,15.82905,5.988853,9.963265,9.638247,18.2461,1.032307,16.26667,54.59095,1413.001,9.595788,19.71094,
33917.53,1.180315E-03,2.854278E-03,5.325084E-04,16.2801,5.982414,9.924434,9.617018,18.2461,1.027994,16.18765,54.24462,1404.184,9.595788,19.71094,
33917.83,1.894125E-03,-6.797519E-07,-2.443606E-04,16.61364,6.02536,9.858536,9.638247,18.2461,1.028952,16.16777,54.20205,1401.737,9.595788,19.71094,
33918.14,8.514209E-04,1.950208E-03,6.031328E-04,15.93102,6.058281,9.836456,9.638247,18.2461,1.034294,16.27748,54.73732,1416.849,9.595788,19.71094,
33918.44,4.122927E-04,2.833886E-03,-5.409833E-04,16.03557,6.059136,9.85074,9.638247,18.2461,1.036054,16.3157,54.89998,1423.724,9.595788,19.71094,
33918.74,1.111645E-03,2.46682E-03,-8.517309E-04,16.43564,6.052322,9.758453,9.617018,18.2461,1.034124,16.2933,54.77845,1421.402,9.595788,19.71094,
33919.03,7.086591E-04,3.969071E-03,-3.573597E-04,17.08802,6.095311,9.690958,9.638247,18.2461,1.029734,16.2096,54.39065,1409.711,9.595788,19.71094,
33919.32,1.212843E-03,6.858697E-04,1.747249E-03,17.09666,6.136726,9.669314,9.638247,18.2461,1.031699,16.23409,54.55748,1411.339,9.595788,19.71094,
33919.59,1.053818E-03,5.295267E-04,2.217608E-04,17.50883,6.170875,9.686697,9.638247,18.2461,1.035894,16.31462,54.90576,1423.32,9.595788,19.71094,
33919.89,1.295971E-03,2.344464E-03,3.771346E-04,18.09122,6.162216,9.662584,9.638247,18.2461,1.038243,16.31556,54.90241,1424.294,9.595788,19.71094,
33920.2,3.671148E-04,1.691902E-03,4.195092E-04,18.81532,6.236628,9.6575,9.617018,18.2461,1.02959,16.21523,54.44207,1409.59,9.595788,19.71094,
33920.48,1.167666E-03,2.854278E-03,7.02007E-04,18.54918,6.251585,9.566569,9.638247,18.2461,1.034092,16.26912,54.67304,1414.678,9.595788,19.71094,
33920.77,1.164051E-03,1.250064E-03,-8.37606E-04,19.78395,6.235447,9.489002,9.617018,18.2461,1.034212,16.26743,54.59496,1412.204,9.595788,19.71094,
33921.06,4.97227E-04,1.78027E-03,-3.149851E-04,20.39745,6.292004,9.465713,9.617018,18.2461,1.030833,16.21719,54.34928,1404.15,9.595788,19.71094,
33921.36,7.086591E-04,1.623927E-03,1.069254E-03,19.64138,6.28788,9.421361,9.638247,18.2461,1.030843,16.21444,54.34735,1403.019,9.595788,19.71094,
33921.66,1.283321E-03,1.984196E-03,6.313826E-04,19.39166,6.332975,9.43487,9.638247,18.2461,1.030671,16.22558,54.39009,1404.592,9.595788,19.71094,
33921.95,1.256214E-03,2.534795E-03,2.142746E-03,21.26499,6.341407,9.430947,9.617018,18.2461,1.031381,16.22104,54.38688,1404.536,9.595788,19.71094,
33922.27,1.182123E-03,1.814258E-03,2.396994E-03,21.79553,6.409212,9.353235,9.638247,18.2461,1.033049,16.24912,54.55642,1409.583,9.595788,19.71094,
33922.54,1.08996E-03,5.029484E-03,-4.562339E-04,20.99194,6.447281,9.337934,9.638247,18.2461,1.033516,16.26335,54.61285,1412.614,9.595788,19.71094,
33922.84,8.369641E-04,1.331634E-03,1.973247E-03,22.07204,6.472396,9.304768,9.638247,18.2461,1.032209,16.24125,54.58533,1413.161,9.595788,19.71094,
33923.13,1.06466E-03,1.759878E-03,-5.974828E-04,23.44333,6.519797,9.298909,9.638247,18.2461,1.032757,16.24366,54.63182,1414.582,9.595788,19.71094,
33923.45,1.160437E-03,2.68434E-03,1.182253E-03,23.00352,6.542058,9.245164,9.617018,18.2461,1.03403,16.26113,54.74496,1418.05,9.595788,19.71094,
33923.75,7.122733E-04,1.073328E-03,1.111629E-03,22.74775,6.623469,9.195873,9.638247,18.2461,1.032503,16.25818,54.65457,1416.743,9.595788,19.71094,
33924.04,8.67685E-04,2.636758E-03,1.846123E-03,23.66108,6.690577,9.119371,9.617018,18.2461,1.030183,16.20311,54.39798,1408.066,9.595788,19.71094,
33924.34,7.3938E-04,1.773473E-03,1.775499E-03,23.60837,6.70958,9.122907,9.638247,18.2461,1.032391,16.23338,54.53229,1410.567,9.595788,19.71094,
33924.64,9.038272E-04,1.127708E-03,-6.539824E-04,23.55134,6.751124,9.127458,9.638247,18.2461,1.032155,16.23684,54.499,1410.153,9.595788,19.71094,
33924.92,1.024904E-03,1.732688E-03,-1.454864E-04,24.24693,6.801103,9.105427,9.638247,18.2461,1.031799,16.21581,54.3998,1405.746,9.595788,19.71094,
33925.22,1.370062E-03,2.160931E-03,5.466332E-04,24.63836,6.863754,9.069404,9.638247,18.2461,1.032551,16.22271,54.42075,1406.566,9.595788,19.71094,
33925.52,1.211036E-03,2.949443E-03,-6.822322E-04,24.69539,6.891131,9.048438,9.617018,18.2461,1.031235,16.22217,54.46708,1408.481,9.595788,19.71094,
33925.83,7.068519E-04,2.895063E-03,1.450626E-03,24.62367,6.903053,8.981765,9.617018,18.2461,1.031747,16.22092,54.42634,1407.714,9.595788,19.71094,
33926.15,1.046589E-03,2.41244E-03,2.411119E-03,24.04301,6.973859,8.979441,9.617018,18.2461,1.031493,16.22153,54.41605,1406.626,9.595788,19.71094,
33926.45,9.237055E-04,3.051406E-03,1.648375E-03,25.75389,6.981811,8.93567,9.617018,18.2461,1.033159,16.23644,54.47819,1408.504,9.595788,19.71094,
33926.74,8.712992E-04,3.119381E-03,-1.190728E-03,25.66921,7.015452,8.909669,9.617018,18.2461,1.032561,16.2274,54.43632,1407.454,9.595788,19.71094,
33927.04,1.23995E-03,3.799133E-03,-7.486191E-05,25.87745,7.000692,8.925986,9.617018,18.2461,1.032959,16.2337,54.45785,1407.958,9.595788,19.71094,
33927.33,5.225265E-04,2.303679E-03,1.370114E-04,26.57908,7.04251,8.880134,9.638247,18.2461,1.034132,16.24899,54.54046,1410.843,9.595788,19.71094,
33927.62,7.176946E-04,2.745518E-03,1.370114E-04,27.33429,7.05489,8.89374,9.638247,18.2461,1.032113,16.23712,54.51071,1409.876,9.595788,19.71094,
33927.9,7.23116E-04,2.43963E-03,3.20635E-04,27.02495,7.096855,8.829197,9.638247,18.2461,1.03427,16.26262,54.59978,1412.497,9.595788,19.71094,
33928.19,1.241757E-03,1.712295E-03,1.973247E-03,27.4976,7.11886,8.762766,9.617018,18.2461,1.031613,16.20692,54.24101,1400.959,9.595788,19.71094,
33928.5,6.598671E-04,1.263659E-03,-2.161108E-04,28.25367,7.174961,8.707036,9.617018,18.2461,1.030146,16.17339,54.07672,1392.085,9.595788,19.71094,
33928.8,6.164964E-04,1.603535E-03,2.782603E-04,26.85732,7.147898,8.69987,9.638247,18.2461,1.03621,16.26263,54.46859,1401.993,9.595788,19.71094,
33929.09,0.0012526,1.386014E-03,2.401231E-05,26.96187,7.140834,8.697206,9.638247,18.2461,1.032731,16.22389,54.20288,1397.268,9.595788,19.71094,
33929.37,1.279707E-03,4.098224E-03,-5.409833E-04,28.67016,7.201966,8.646367,9.617018,18.2461,1.029558,16.16263,53.9731,1387.734,9.595788,19.71094,
33929.66,1.324884E-03,1.073328E-03,1.507126E-03,28.48438,7.247009,8.600611,9.638247,18.2461,1.036283,16.26444,54.50934,1401.864,9.595788,19.71094,
33929.95,1.451382E-03,2.861076E-03,4.760088E-04,28.05493,7.26178,8.585117,9.617018,18.2461,1.040494,16.34208,54.8189,1414.89,9.595788,19.71094,
33930.25,6.526386E-04,3.207749E-03,1.478876E-03,29.66299,7.290396,8.486972,9.617018,18.2461,1.034994,16.25947,54.43627,1405.749,9.595788,19.71094,
33930.55,0.0008207,1.977398E-03,-8.517309E-04,30.16156,7.396873,8.428143,9.617018,18.2461,1.032775,16.23145,54.38237,1401.958,9.595788,19.71094,
33930.84,1.530895E-03,2.969836E-03,-1.120104E-03,30.65841,7.434573,8.434679,9.638247,18.2461,1.036871,16.28959,54.68563,1411.742,9.595788,19.71094,
33931.14,1.370062E-03,1.821055E-03,1.323502E-03,33.22818,7.48519,8.359485,9.617018,18.2461,1.035306,16.27433,54.59805,1412.317,9.595788,19.71094,
33931.43,8.080503E-04,2.310477E-03,9.887422E-06,32.37707,7.596542,8.285888,9.638247,18.2461,1.034838,16.26121,54.55131,1408.885,9.595788,19.71094,
33931.73,7.88172E-04,3.568018E-03,4.47759E-04,31.5847,7.64672,8.294846,9.638247,18.2461,1.038257,16.2999,54.68142,1412.343,9.595788,19.71094,
33932.02,9.79726E-04,2.636758E-03,4.336341E-04,33.401,7.728265,8.288067,9.617018,18.2461,1.036335,16.26684,54.47436,1407.339,9.595788,19.71094,
33932.32,8.478067E-04,1.175291E-03,2.782603E-04,34.05165,7.795592,8.244005,9.638247,18.2461,1.034924,16.24761,54.42099,1403.757,9.595788,19.71094,
33932.63,1.312235E-03,4.308947E-03,2.326369E-03,33.72503,7.834557,8.214421,9.617018,18.2461,1.038453,16.30577,54.69617,1411.788,9.595788,19.71094,
33932.91,1.408012E-03,3.438865E-03,1.464751E-03,33.96611,7.899778,8.205318,9.638247,18.2461,1.037433,16.3072,54.65188,1412.043,9.595788,19.71094,
33933.22,1.250793E-03,1.943411E-03,-5.551082E-04,37.93916,8.012218,8.103106,9.638247,18.2461,1.035988,16.26098,54.42953,1405.512,9.595788,19.71094,
33933.52,7.375728E-04,2.990229E-03,6.313826E-04,38.3807,8.051729,8.083642,9.617018,18.2461,1.036371,16.26157,54.44698,1404.135,9.595788,19.71094,
33933.82,1.021289E-03,2.861076E-03,-2.302357E-04,35.99929,8.075378,8.048102,9.617018,18.2461,1.036469,16.26919,54.46725,1405.09,9.595788,19.71094,
33934.11,1.539931E-03,2.201716E-03,1.210503E-03,37.33084,8.100493,7.990677,9.638247,18.2461,1.037421,16.28149,54.52826,1406.897,9.595788,19.71094,
33934.42,1.424276E-03,1.297646E-03,5.890079E-04,38.14567,8.165407,7.976539,9.617018,18.2461,1.037349,16.28237,54.53889,1407.791,9.595788,19.71094,
33934.7,8.369641E-04,1.957006E-03,1.02688E-03,37.56673,8.162341,7.911561,9.638247,18.2461,1.038245,16.28337,54.56223,1408.641,9.595788,19.71094,
33934.99,8.875632E-04,3.221344E-03,-1.737361E-04,40.62299,8.199279,7.818596,9.617018,18.2461,1.037413,16.27989,54.5733,1410.324,9.595788,19.71094,
33935.28,8.67685E-04,1.073328E-03,1.775499E-03,43.14092,8.292268,7.742482,9.638247,18.2461,1.036815,16.26665,54.53362,1409.633,9.595788,19.71094,
33935.58,8.423854E-04,4.859546E-03,1.139879E-03,43.02254,8.352905,7.705829,9.638247,18.2461,1.037651,16.27308,54.56021,1410.031,9.595788,19.71094,
33935.89,1.111645E-03,1.691902E-03,4.195092E-04,46.28013,8.381838,7.70457,9.617018,18.2461,1.036671,16.26812,54.55186,1410.13,9.595788,19.71094,
33936.17,7.068519E-04,2.997026E-03,2.227495E-03,44.29447,8.45845,7.670095,9.617018,18.2461,1.037607,16.27508,54.57866,1411.214,9.595788,19.71094,
33936.48,1.005025E-03,2.024981E-03,-9.929797E-04,45.56899,8.535431,7.613833,9.638247,18.2461,1.038753,16.29688,54.67522,1414.232,9.595788,19.71094,
33936.78,8.351569E-04,1.800663E-03,-8.89868E-05,49.13419,8.599328,7.54532,9.638247,18.2461,1.038135,16.29268,54.6465,1413.806,9.595788,19.71094,
33937.08,5.496332E-04,1.093721E-03,1.111629E-03,47.49589,8.671268,7.51317,9.617018,18.2461,1.038191,16.29066,54.62723,1413.634,9.595788,19.71094,
33937.39,1.451382E-03,2.154134E-03,-6.539824E-04,47.8035,8.76935,7.472982,9.638247,18.2461,1.036943,16.26686,54.50773,1409.615,9.595788,19.71094,
33937.69,9.580406E-04,2.568782E-03,-5.409833E-04,47.43108,8.875111,7.403307,9.638247,18.2461,1.038331,16.27606,54.52683,1409.081,9.595788,19.71094,
33937.98,9.65269E-04,1.793865E-03,1.196378E-03,44.62801,8.908877,7.410618,9.617018,18.2461,1.038147,16.27982,54.51376,1408.737,9.595788,19.71094,
33938.29,1.189351E-03,1.678307E-03,-1.007105E-03,48.12667,8.949145,7.415412,9.638247,18.2461,1.036042,16.24817,54.35965,1403.865,9.595788,19.71094,
33938.59,6.960093E-04,2.623162E-03,7.443817E-04,51.2797,9.020567,7.322641,9.638247,18.2461,1.037261,16.26178,54.41818,1404.552,9.595788,19.71094,
33938.89,1.053818E-03,3.969071E-03,-1.501476E-03,50.91679,9.13096,7.296689,9.638247,18.2461,1.037041,16.26205,54.39627,1404.595,9.595788,19.71094,
33939.19,1.001411E-03,2.453225E-03,1.733124E-03,50.08467,9.195957,7.259745,9.617018,18.2461,1.03546,16.2497,54.3724,1403.168,9.595788,19.71094,
33939.46,1.155016E-03,1.814258E-03,4.195092E-04,49.26034,9.29118,7.232921,9.617018,18.2461,1.040028,16.29702,54.59734,1410.153,9.595788,19.71094,
33939.76,8.423854E-04,1.569547E-03,-1.035354E-03,50.50462,9.382896,7.203192,9.617018,18.2461,1.037401,16.27562,54.46354,1407.356,9.595788,19.71094,
33940.05,1.209229E-03,2.65715E-03,5.226209E-05,52.65272,9.460129,7.173995,9.617018,18.2461,1.036136,16.2474,54.33213,1402.223,9.595788,19.71094,
33940.37,1.127909E-03,3.275724E-03,-7.952313E-04,51.74198,9.484821,7.160534,9.617018,18.2461,1.039253,16.29455,54.57072,1408.357,9.595788,19.71094,
33940.67,2.008605E-04,2.473617E-03,1.365877E-03,55.7565,9.608401,7.108532,9.617018,18.2461,1.038281,16.27734,54.46832,1408.133,9.595788,19.71094,
33940.96,1.187544E-03,1.990993E-03,-1.54385E-03,56.04251,9.789637,7.052948,9.638247,18.2461,1.035876,16.2379,54.30245,1401.91,9.595788,19.71094,
33941.26,7.23116E-04,3.751551E-03,-8.093562E-04,49.83236,9.914049,6.996588,9.617018,18.2461,1.038517,16.27383,54.46755,1405.5,9.595788,19.71094,
33941.55,8.803348E-04,1.848245E-03,1.676624E-03,50.24799,10.06098,6.994119,9.617018,18.2461,1.037883,16.27208,54.43875,1405.961,9.595788,19.71094,
33941.87,9.761117E-04,2.827088E-03,-1.261353E-03,53.9186,10.18741,6.955093,9.638247,18.2461,1.037081,16.24719,54.33634,1401.945,9.595788,19.71094,
33942.16,2.876019E-04,3.493245E-03,-1.331977E-03,50.71632,10.3565,6.894714,9.638247,18.2461,1.039472,16.27889,54.48189,1405.14,9.595788,19.71094,
33942.46,7.845578E-04,2.235704E-03,2.100371E-03,51.22785,10.48095,6.853897,9.617018,18.2461,1.039113,16.28298,54.45683,1405.929,9.595788,19.71094,
33942.75,9.255126E-04,1.066531E-03,1.281127E-03,55.03154,10.63684,6.782818,9.617018,18.2461,1.036731,16.2366,54.26519,1399.979,9.595788,19.71094,
33943.05,5.46019E-04,2.46682E-03,1.408251E-03,57.4838,10.85061,6.737256,9.638247,18.2461,1.036314,16.23646,54.28609,1399.826,9.595788,19.71094,
33943.34,7.791364E-04,1.168494E-03,1.789624E-03,62.92492,11.00816,6.728638,9.617018,18.2461,1.037707,16.26661,54.4093,1403.568,9.595788,19.71094,
33943.63,1.395362E-03,2.079361E-03,1.041004E-03,61.29612,11.104,6.674118,9.638247,18.2461,1.03943,16.27916,54.49575,1406.789,9.595788,19.71094,
33943.93,1.218265E-03,3.139774E-03,-1.586225E-03,62.35808,11.22057,6.661626,9.617018,18.2461,1.038029,16.26462,54.40787,1405.802,9.595788,19.71094,
33944.22,8.929845E-04,2.235704E-03,9.56255E-04,64.26942,11.3908,6.646035,9.617018,18.2461,1.036212,16.23073,54.25632,1399.772,9.595788,19.71094,
33944.52,8.785276E-04,3.017419E-03,1.648375E-03,67.87178,11.54428,6.654459,9.638247,18.2461,1.037539,16.25944,54.39674,1403.304,9.595788,19.71094,
33944.81,1.431504E-03,3.635993E-03,1.394127E-03,62.23106,11.6802,6.601635,9.617018,18.2461,1.039692,16.27394,54.45596,1406.103,9.595788,19.71094,
33945.11,7.899791E-04,3.160167E-03,1.365877E-03,62.62767,11.80336,6.557186,9.638247,18.2461,1.038211,16.26133,54.38248,1403.722,9.595788,19.71094,
33945.42,1.006833E-03,3.357294E-03,0.0015495,69.88595,11.91181,6.537673,9.638247,18.2461,1.036563,16.22927,54.21038,1397.45,9.595788,19.71094,
33945.72,1.088153E-03,3.568018E-03,1.57775E-03,71.41969,12.01125,6.492982,9.617018,18.2461,1.038939,16.26612,54.37852,1401.495,9.595788,19.71094,
33946.02,6.743239E-04,2.813493E-03,-4.844837E-04,69.70363,12.1322,6.4557,9.638247,18.2461,1.037975,16.25694,54.29618,1400.48,9.595788,19.71094,
33946.31,1.285128E-03,1.032543E-03,4.195092E-04,77.5538,12.22918,6.422872,9.638247,18.2461,1.035568,16.20884,54.08313,1392.857,9.595788,19.71094,
33946.63,1.292356E-03,1.596737E-03,-4.237467E-06,79.55502,12.329,6.384621,9.638247,18.2461,1.039658,16.27272,54.42486,1401.767,9.595788,19.71094,
33946.93,1.382712E-03,3.500042E-03,1.478876E-03,72.1749,12.42896,6.33412,9.617018,18.2461,1.041738,16.30679,54.55878,1408.318,9.595788,19.71094,
33947.23,1.055625E-03,1.759878E-03,1.069254E-03,70.852,12.53117,6.305892,9.617018,18.2461,1.037029,16.2436,54.2562,1399.688,9.595788,19.71094,
33947.52,1.21465E-03,1.623927E-03,2.057996E-03,77.30668,12.62034,6.273548,9.638247,18.2461,1.038745,16.26309,54.42665,1403.148,9.595788,19.71094,
33947.82,1.005025E-03,1.61713E-03,-1.713349E-03,75.0955,12.7569,6.19172,9.617018,18.2461,1.043703,16.34644,54.83377,1417.411,9.595788,19.71094,
33948.11,5.044554E-04,2.072564E-03,-8.517309E-04,77.0293,12.94835,6.170464,9.617018,18.2461,1.042735,16.34221,54.78608,1417.259,9.595788,19.71094,
33948.39,1.192965E-03,5.131447E-03,-1.105979E-03,85.38929,13.08501,6.098465,9.617018,18.2461,1.042951,16.33317,54.7359,1414.863,9.595788,19.71094,
33948.7,1.292356E-03,3.112584E-03,-4.42109E-04,84.45954,13.25125,6.076531,9.638247,18.2461,1.043769,16.34965,54.81579,1417.349,9.595788,19.71094,
33948.99,7.104662E-04,1.236469E-03,-5.69233E-04,88.99251,13.42382,6.050627,9.617018,18.2461,1.044063,16.35313,54.84008,1418.458,9.595788,19.71094,
33949.28,1.254407E-03,1.311241E-03,1.817873E-03,95.88182,13.54002,6.028935,9.617018,18.2461,1.042821,16.33568,54.78115,1416.868,9.595788,19.71094,
