LoggerLight version 1.3.0, 7/17/2018 4:55:26 PM, rapid sampling mode. Time is number of seconds past midnight of 7/17/2018, Warning: probe Edz305nm, calibrated 4/5/2012 This is identified by tag a
 Probe S/N  BIC2104P-1011   , calibrated 4/5/2012 with 2 picAD channels and 6 high resolution AD channels. This is identified by tag "a"
 Probe S/N  BIC2104R-1011   , calibrated 4/30/2018 with 2 picAD channels and 4 high resolution AD channels. This is identified by tag "b"
ScaleFactor,0.264714,0.069044,0.032916,0.000521,9.691656E-02,6.155094E-03,0.23,0.01,0.148964,5.208686E-02,2.334893E-02,5.0338E-04,0.23,0.01,
Offset+FO,0.1933315,0.1934529,0.1924036,0.1938019,0.4814327,0.0559035,0,0.965,0.1939131,0.1940993,0.1930202,0.1932678,0,0.965,
Units,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,°C,meters,v.,°C,µWatts/cm²/nm,µWatts/cm²/nm,µWatts/cm²/nm,µEinsteins/m²/s,v.,°C,
Immersion,0.623,0.635,0.641,0.662,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,
Cal Date,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/5/2012,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,4/30/2018,
Tag Address,a,a,a,a,a,a,a,a,b,b,b,b,b,b,
Time,Edz305nm,Edz320nm,Edz380nm,EdzPAR,WaterTemp,Depth,Vin_a,uItemp_a,Ed0305nm,Ed0320nm,Ed0380nm,Ed0PAR,Vin_b,uItemp_b,
60962.65,2.385659E-03,5.063472E-03,8.004575E-03,57.78536,24.53387,0.7348545,9.638247,21.17579,0.8301846,11.48868,34.93009,833.7409,9.595788,22.15235,
60962.94,2.27904E-03,5.457728E-03,6.238964E-03,52.73654,24.4636,0.7997843,9.638247,21.17579,0.8294644,11.46586,34.80232,829.3379,9.595788,22.15235,
60963.25,1.895932E-03,5.498513E-03,6.323713E-03,63.9549,24.32361,0.8604048,9.638247,21.17579,0.8277979,11.43366,34.65068,826.711,9.595788,22.15235,
60963.53,2.156156E-03,4.954712E-03,4.487478E-03,44.96586,24.23655,0.892555,9.638247,21.17579,0.8237766,11.39353,34.45325,817.8469,9.595788,22.15235,
60963.82,2.376624E-03,5.253803E-03,5.094848E-03,39.21886,24.13977,0.9111479,9.617018,21.17579,0.8213038,11.34783,34.24065,810.7352,9.617018,22.15235,
60964.12,3.030798E-03,5.185827E-03,8.174074E-03,35.74871,24.05192,0.9730273,9.638247,21.17579,0.818721,11.30738,34.03448,803.7207,9.617018,22.15235,
60964.41,2.154349E-03,5.940352E-03,8.484822E-03,33.24028,23.99569,1.004839,9.638247,21.17579,0.8164703,11.26766,33.82948,796.1171,9.617018,22.15235,
60964.72,2.230248E-03,4.873141E-03,8.640195E-03,30.53225,23.90879,1.076838,9.638247,21.17579,0.8138194,11.23134,33.62944,789.218,9.617018,22.15235,
60965,1.706185E-03,6.259835E-03,8.371823E-03,24.82586,23.72347,1.090395,9.638247,21.17579,0.8097521,11.18117,33.39449,781.271,9.617018,22.15235,
60965.31,2.206755E-03,5.457728E-03,6.012965E-03,26.28875,23.6169,1.162637,9.638247,21.17579,0.8076975,11.1409,33.19418,774.2375,9.595788,22.15235,
60965.6,2.006166E-03,5.158637E-03,5.744593E-03,25.87659,23.49861,1.168011,9.638247,21.17579,0.8039743,11.08749,32.95299,766.5457,9.617018,22.15235,
60965.88,1.680885E-03,4.125414E-03,8.287073E-03,18.73841,23.42042,1.180503,9.617018,21.17579,0.8014035,11.04671,32.71687,758.2701,9.617018,22.15235,
60966.19,2.448908E-03,2.697935E-03,6.535586E-03,17.12863,23.37702,1.232747,9.638247,21.17579,0.7995869,11.00474,32.47442,753.6349,9.595788,22.15235,
60966.47,1.639322E-03,5.750021E-03,7.933951E-03,12.70454,23.27979,1.283684,9.617018,21.17579,0.7950974,10.95374,32.20335,740.4418,9.617018,22.15235,
60966.76,2.492279E-03,5.015889E-03,8.400072E-03,10.81911,23.17655,1.374615,9.638247,21.17579,0.7923486,10.89582,31.94851,735.4308,9.617018,22.15235,
60967.06,1.651972E-03,5.593678E-03,8.710819E-03,10.94786,23.02086,1.397275,9.638247,21.17579,0.7881912,10.85265,31.74256,724.6384,9.595788,22.15235,
60967.37,2.10375E-03,5.056674E-03,7.368955E-03,10.42423,22.86276,1.453199,9.638247,21.17579,0.784552,10.80475,31.50434,716.7305,9.617018,22.15235,
60967.67,2.221212E-03,4.46529E-03,7.001708E-03,8.62694,22.67803,1.52084,9.638247,21.17579,0.781263,10.75673,31.27021,708.5917,9.595788,22.15235,
60967.99,2.221212E-03,5.20622E-03,7.425454E-03,7.196022,22.35319,1.540304,9.638247,21.17579,0.7789302,10.70937,31.04306,701.0656,9.617018,22.15235,
60968.28,2.373009E-03,6.259835E-03,6.535586E-03,6.75102,22.03174,1.566886,9.638247,21.17579,0.7755772,10.66508,30.8329,693.8196,9.617018,22.15235,
60968.58,2.488665E-03,4.689608E-03,5.123097E-03,5.568094,21.72772,1.666629,9.617018,21.17579,0.7729363,10.62916,30.65561,687.7233,9.617018,22.15235,
60968.87,2.519386E-03,5.885972E-03,6.80396E-03,5.508472,21.35389,1.681107,9.638247,21.17579,0.7708457,10.59501,30.49327,682.248,9.617018,22.15235,
60969.17,1.604987E-03,6.395786E-03,6.012965E-03,4.741168,21.0429,1.73093,9.617018,21.17579,0.7699554,10.57149,30.36972,677.9214,9.617018,22.15235,
60969.48,2.10375E-03,6.266633E-03,8.301198E-03,4.232225,20.75736,1.751944,9.638247,21.17579,0.7673066,10.54022,30.23207,673.2336,9.595788,22.15235,
60969.76,2.096521E-03,6.11029E-03,9.31819E-03,3.557378,20.36047,1.786418,9.638247,21.17579,0.765732,10.52053,30.12033,669.1443,9.595788,22.15235,
60970.05,2.177841E-03,4.655621E-03,8.174074E-03,3.203969,20.01414,1.877736,9.617018,21.17579,0.7648057,10.49901,30.02569,665.6957,9.617018,22.15235,
60970.34,2.434451E-03,5.960744E-03,5.645718E-03,3.049298,19.76356,1.874831,9.638247,21.17579,0.7630832,10.48202,29.94448,662.7206,9.617018,22.15235,
60970.66,1.606794E-03,4.981901E-03,9.572438E-03,3.016463,19.5579,1.928479,9.638247,21.17579,0.762315,10.46456,29.84841,659.5189,9.595788,22.15235,
60970.95,2.763346E-03,5.743224E-03,8.979192E-03,2.77452,19.29453,1.886597,9.617018,21.17579,0.7606004,10.4408,29.7323,655.6434,9.617018,22.15235,
60971.23,2.340481E-03,4.642026E-03,6.945208E-03,2.232742,18.99431,1.971475,9.638247,21.17579,0.7586178,10.41577,29.62699,652.3676,9.595788,22.15235,
60971.54,2.862737E-03,4.295352E-03,5.264346E-03,2.213732,18.64146,2.046331,9.638247,21.17579,0.7564691,10.38942,29.53114,649.4411,9.617018,22.15235,
60971.84,2.412766E-03,5.539298E-03,8.414197E-03,2.075479,18.34139,2.008032,9.638247,21.17579,0.7559029,10.37079,29.43563,646.3974,9.595788,22.15235,
60972.11,2.371202E-03,5.682046E-03,9.23344E-03,2.227557,18.11908,2.059501,9.638247,21.17579,0.7540003,10.33651,29.28512,641.5557,9.595788,22.15235,
60972.43,2.053151E-03,3.635993E-03,6.408462E-03,1.824031,17.81604,2.10792,9.638247,21.17579,0.7512774,10.30999,29.17662,638.3178,9.617018,22.15235,
60972.72,1.823647E-03,2.208514E-03,8.244698E-03,1.620973,17.44397,2.172123,9.638247,21.17579,0.750079,10.2814,29.07592,635.1735,9.617018,22.15235,
60973.02,2.689254E-03,3.758348E-03,6.11184E-03,1.664176,17.09743,2.181226,9.638247,21.17579,0.7477783,10.2579,28.99384,632.6999,9.617018,22.15235,
60973.32,0.0020658,5.518906E-03,8.188198E-03,1.68405,16.84056,2.196527,9.638247,21.17579,0.7476262,10.25368,28.94616,630.6313,9.617018,22.15235,
60973.61,2.45433E-03,4.376922E-03,5.857592E-03,1.772187,16.58331,2.223496,9.617018,21.17579,0.7475243,10.25321,28.90465,628.7267,9.617018,22.15235,
60973.91,1.816419E-03,5.036282E-03,7.919826E-03,1.462846,16.30744,2.251579,9.617018,21.17579,0.74687,10.24031,28.83532,626.4035,9.617018,22.15235,
60974.23,2.195912E-03,5.416943E-03,6.11184E-03,1.334962,15.97502,2.298352,9.638247,21.17579,0.7458757,10.22348,28.75513,623.876,9.595788,22.15235,
60974.52,2.026044E-03,5.022687E-03,8.202324E-03,1.22868,15.48512,2.389766,9.638247,21.17579,0.7441472,10.20441,28.66874,620.9792,9.595788,22.15235,
60974.8,1.971831E-03,5.104257E-03,6.563836E-03,1.137087,15.13397,2.353791,9.638247,21.17579,0.7444752,10.20534,28.65323,620.0289,9.595788,22.15235,
60975.11,2.293497E-03,5.716034E-03,6.351963E-03,1.114621,14.84145,2.406713,9.638247,21.17579,0.7438751,10.19841,28.58728,617.9675,9.617018,22.15235,
60975.41,1.693535E-03,5.845186E-03,6.549711E-03,0.97464,14.53341,2.48152,9.617018,21.17579,0.7425507,10.17429,28.4689,614.0789,9.617018,22.15235,
60975.72,2.607934E-03,5.20622E-03,6.351963E-03,0.7871345,14.16917,2.570902,9.617018,21.17579,0.7407601,10.15088,28.38297,611.1359,9.617018,22.15235,
60976.02,1.888703E-03,5.355765E-03,5.928216E-03,0.8052801,13.85399,2.656846,9.638247,21.17579,0.7410082,10.15582,28.39191,610.905,9.617018,22.15235,
60976.32,2.054958E-03,5.743224E-03,6.337838E-03,0.6739398,13.51144,2.694467,9.638247,21.17579,0.7409061,10.15403,28.35448,609.7889,9.617018,22.15235,
60976.61,2.031465E-03,6.11029E-03,8.668445E-03,0.7404741,13.28875,2.719742,9.638247,21.17579,0.7393096,10.12521,28.22352,606.455,9.617018,22.15235,
60976.92,2.456137E-03,5.104257E-03,9.176941E-03,0.6678913,13.04866,2.752037,9.617018,21.17579,0.7390435,10.11257,28.16412,605.4811,9.617018,22.15235,
60977.22,2.588056E-03,4.920724E-03,7.340705E-03,0.5624734,12.75448,2.874343,9.638247,21.17579,0.7370909,10.10133,28.1185,602.9134,9.595788,22.15235,
60977.5,1.700764E-03,4.560455E-03,6.832209E-03,0.5659298,12.38405,2.952927,9.617018,21.17579,0.7354004,10.07202,28.03675,600.7033,9.595788,22.15235,
60977.81,2.307954E-03,4.512873E-03,6.606211E-03,0.5019878,12.08714,2.990355,9.638247,21.17579,0.7366968,10.07998,28.04388,600.5494,9.595788,22.15235,
60978.11,2.045922E-03,5.627666E-03,4.741726E-03,0.5218616,11.78381,2.958931,9.638247,21.17579,0.7352943,10.0792,28.0132,599.1699,9.617018,22.15235,
60978.42,2.418187E-03,5.675248E-03,8.54132E-03,0.5391433,11.53576,2.942808,9.638247,21.17579,0.7344881,10.06826,27.96236,597.5394,9.617018,22.15235,
60978.72,2.206755E-03,5.614071E-03,6.295464E-03,0.5650657,11.39391,2.992921,9.638247,21.17579,0.734382,10.05501,27.91727,596.1872,9.617018,22.15235,
60979.2,2.262776E-03,5.525703E-03,5.758718E-03,0.3352202,11.09619,3.055382,9.638247,21.17579,0.7334337,10.04927,27.89527,595.4182,9.595788,22.15235,
60979.48,2.25374E-03,5.539298E-03,6.281339E-03,0.4000262,10.67314,3.097313,9.638247,21.17579,0.7334718,10.05068,27.89171,595.0256,9.617018,22.15235,
60979.77,2.582635E-03,5.967542E-03,6.888709E-03,0.2609092,10.39523,3.214002,9.638247,21.17579,0.7337719,10.04866,27.88695,594.8622,9.617018,22.15235,
60980.07,1.90316E-03,5.23341E-03,7.594953E-03,0.2816471,10.2098,3.196378,9.638247,21.17579,0.7329096,10.04466,27.86395,594.1074,9.617018,22.15235,
60980.36,2.513964E-03,4.621633E-03,8.103449E-03,0.3499095,10.03257,3.206885,9.617018,21.17579,0.7320893,10.03189,27.815,592.7753,9.617018,22.15235,
60980.67,2.465172E-03,3.962274E-03,7.750327E-03,0.258317,9.769159,3.335001,9.638247,21.17579,0.7307029,10.02267,27.78652,591.8795,9.595788,22.15235,
60981.08,2.170613E-03,5.518906E-03,6.74746E-03,0.2643655,9.560849,3.394411,9.638247,21.17579,0.7310309,10.01814,27.77395,591.6439,9.595788,22.15235,
60981.39,1.801962E-03,5.947149E-03,6.592086E-03,0.1451224,9.212077,3.489651,9.638247,21.17579,0.7300186,10.00852,27.73757,590.8967,9.617018,22.15235,
60981.67,2.14712E-03,5.614071E-03,6.563836E-03,0.1416661,9.043408,3.530033,9.638247,21.17579,0.7303547,10.00482,27.69919,589.6854,9.595788,22.15235,
60981.98,2.186877E-03,5.913162E-03,8.272948E-03,0.1831419,8.940308,3.512166,9.638247,21.17579,0.7293404,9.985227,27.63415,587.8388,9.617018,22.15235,
60982.26,2.541071E-03,4.961509E-03,5.010098E-03,5.957837E-02,8.761675,3.51633,9.638247,21.17579,0.7281761,9.982274,27.63348,587.8198,9.617018,22.15235,
60982.54,1.966409E-03,5.824794E-03,6.394337E-03,0.0630347,8.604958,3.606438,9.638247,21.17579,0.7288803,9.984105,27.65338,588.6085,9.595788,22.15235,
60982.84,2.75431E-03,7.062622E-04,7.058207E-03,0.290288,8.512786,3.774307,9.638247,21.17579,0.7306648,9.988162,27.67357,589.1981,9.595788,22.15235,
60983.14,0.0021164,4.791571E-03,6.761585E-03,0.1347534,8.257161,3.775323,9.638247,21.17579,0.7288463,9.999348,27.69429,589.622,9.617018,22.15235,
60983.45,1.872439E-03,5.552893E-03,8.809694E-03,7.340366E-02,8.109616,3.776292,9.638247,21.17579,0.7288283,9.993769,27.6666,588.8909,9.617018,22.15235,
60983.75,2.345903E-03,5.750021E-03,9.643062E-03,0.2151129,7.946805,3.823597,9.638247,21.17579,0.7287502,9.989581,27.65643,588.6025,9.595788,22.15235,
60984.04,2.107364E-03,5.185827E-03,6.380212E-03,2.415106E-02,7.783689,3.921694,9.638247,21.17579,0.7284762,9.991572,27.67172,589.0803,9.595788,22.15235,
60984.33,2.250126E-03,4.553658E-03,8.59782E-03,6.044246E-02,7.600853,3.942417,9.638247,21.17579,0.7289063,9.997608,27.70312,590.1057,9.617018,22.15235,
60984.63,2.239283E-03,4.580848E-03,5.942341E-03,6.217062E-02,7.41071,3.950745,9.638247,21.17579,0.7294685,10.00674,27.74209,591.3336,9.617018,22.15235,
60984.92,1.935688E-03,5.07027E-03,7.453704E-03,4.229676E-02,7.301124,3.934815,9.617018,21.17579,0.7295745,10.00962,27.75498,591.8458,9.595788,22.15235,
60985.22,2.270004E-03,5.192625E-03,7.778577E-03,0.1019183,7.195914,3.970064,9.638247,21.17579,0.7298066,10.01068,27.77805,592.69,9.617018,22.15235,
60985.51,2.569985E-03,5.267398E-03,2.90549E-03,6.821918E-02,7.040302,4.060366,9.638247,21.17579,0.7307949,10.02392,27.83131,594.0718,9.617018,22.15235,
60985.81,2.033272E-03,5.308182E-03,8.724945E-03,-4.929581E-02,6.824307,4.142387,9.638247,21.17579,0.7317632,10.04151,27.90073,595.9048,9.595788,22.15235,
60986.13,1.879668E-03,5.31498E-03,8.767319E-03,1.896657E-02,6.704384,4.181074,9.617018,21.17579,0.7323194,10.05205,27.96338,598.0876,9.617018,22.15235,
60986.43,2.457944E-03,6.144277E-03,7.241831E-03,1.205393E-02,6.549742,4.186304,9.638247,21.17579,0.7327995,10.06119,28.01891,599.9313,9.617018,22.15235,
60986.72,2.405538E-03,5.34217E-03,8.371823E-03,2.155882E-02,6.428742,4.143017,9.638247,21.17579,0.7336478,10.06523,28.0365,600.5849,9.595788,22.15235,
60987.02,1.982673E-03,5.185827E-03,6.973458E-03,9.586977E-02,6.275324,4.202233,9.638247,21.17579,0.7329396,10.06021,28.03427,600.8176,9.617018,22.15235,
60987.31,2.353131E-03,5.179029E-03,8.56957E-03,3.970452E-02,6.188651,4.295827,9.638247,21.17579,0.7336798,10.0588,28.05654,601.19,9.595788,22.15235,
60987.63,2.083872E-03,5.682046E-03,8.724945E-03,-4.238316E-02,6.059946,4.394069,9.638247,21.17579,0.7329636,10.06894,28.11026,603.3492,9.617018,22.15235,
60987.93,2.546492E-03,6.30062E-03,8.513071E-03,-6.830559E-02,5.975671,4.415035,9.638247,21.17579,0.734232,10.08371,28.16248,604.8968,9.617018,22.15235,
60988.23,2.074836E-03,6.293823E-03,5.236097E-03,0.1615399,5.934656,4.440067,9.617018,21.17579,0.734382,10.08631,28.15526,604.8713,9.617018,22.15235,
60988.52,1.812805E-03,5.219815E-03,5.885842E-03,-8.558721E-02,5.859074,4.436193,9.638247,21.17579,0.7334017,10.07561,28.11208,603.6967,9.595788,22.15235,
60988.84,2.324217E-03,6.225848E-03,6.238964E-03,5.698613E-02,5.816097,4.517102,9.638247,21.17579,0.7332717,10.07253,28.1009,603.3154,9.617018,22.15235,
60989.13,2.304339E-03,6.089897E-03,6.366088E-03,8.895712E-02,5.771494,4.613019,9.638247,21.17579,0.7335918,10.07153,28.10289,603.5806,9.617018,22.15235,
60989.43,2.232055E-03,5.09746E-03,6.577961E-03,8.636488E-02,5.722797,4.692088,9.638247,21.17579,0.7334237,10.0719,28.1016,603.6138,9.617018,22.15235,
60989.73,1.926653E-03,5.34217E-03,5.264346E-03,-4.756765E-02,5.668295,4.693686,9.638247,21.17579,0.7331097,10.06888,28.08124,603.001,9.595788,22.15235,
60990.03,2.129049E-03,5.226612E-03,7.142957E-03,-4.583949E-02,5.672227,4.671268,9.638247,21.17579,0.7324274,10.05919,28.03778,601.8282,9.617018,22.15235,
60990.32,2.248319E-03,5.444133E-03,7.552579E-03,5.785021E-02,5.663215,4.653159,9.638247,21.17579,0.7315952,10.05054,28.00956,600.9946,9.595788,22.15235,
60990.63,2.145313E-03,6.096695E-03,6.14009E-03,4.056859E-02,5.611001,4.700561,9.617018,21.17579,0.7314651,10.04601,27.99401,600.6376,9.595788,22.15235,
60990.94,2.286268E-03,5.07027E-03,3.597609E-03,-5.707254E-02,5.587993,4.819865,9.638247,21.17579,0.7308909,10.04363,27.98855,600.4825,9.595788,22.15235,
60991.24,1.820033E-03,4.873141E-03,8.061075E-03,6.044246E-02,5.526728,4.879953,9.638247,21.17579,0.731241,10.04648,27.99734,600.7175,9.617018,22.15235,
60991.54,2.34771E-03,5.416943E-03,8.470696E-03,6.869443E-03,5.450572,4.904114,9.638247,21.17579,0.7313631,10.0455,27.98954,600.6074,9.595788,22.15235,
60991.83,1.951952E-03,5.430538E-03,7.001708E-03,-7.262599E-02,5.468497,4.882374,9.638247,21.17579,0.7303928,10.03804,27.96773,600.1296,9.595788,22.15235,
60992.13,1.946531E-03,5.532501E-03,5.207847E-03,0.0267433,5.366586,4.894334,9.617018,21.17579,0.7298646,10.02793,27.9364,599.4612,9.595788,22.15235,
60992.44,1.545352E-03,4.839153E-03,6.464962E-03,-6.657743E-02,5.386826,4.902371,9.638247,21.17579,0.7292464,10.02468,27.93192,599.4535,9.595788,22.15235,
60992.74,1.94111E-03,5.709236E-03,8.258823E-03,-0.1011407,5.376193,4.997854,9.638247,21.17579,0.7303208,10.02927,27.95862,600.37,9.617018,22.15235,
60993.03,2.264583E-03,5.015889E-03,8.894444E-03,6.130654E-02,5.325236,5.075324,9.638247,21.17579,0.7296765,10.03423,27.98925,601.515,9.595788,22.15235,
60993.32,1.932074E-03,4.587646E-03,7.820952E-03,-6.916967E-02,5.302127,5.153327,9.638247,21.17579,0.7308209,10.04465,28.03516,603.0318,9.617018,22.15235,
60993.6,2.376624E-03,6.11029E-03,6.662711E-03,2.760738E-02,5.270878,5.200487,9.638247,21.17579,0.7316732,10.05431,28.07911,604.3598,9.617018,22.15235,
60993.89,2.336867E-03,6.16467E-03,5.137222E-03,-1.473258E-02,5.278492,5.222421,9.638247,21.17579,0.7318592,10.06167,28.13247,606.2318,9.617018,22.15235,
60994.2,1.888703E-03,5.145042E-03,6.789835E-03,3.365595E-02,5.225334,5.198695,9.638247,21.17579,0.7319692,10.07154,28.18317,607.8954,9.595788,22.15235,
60994.5,1.812805E-03,6.185062E-03,6.648586E-03,0.1140155,5.246471,5.226584,9.638247,21.17579,0.7329016,10.08717,28.2633,610.2839,9.617018,22.15235,
60994.8,1.700764E-03,5.226612E-03,6.11184E-03,4.229676E-02,5.222006,5.285995,9.638247,21.17579,0.7340399,10.10218,28.34991,613.1127,9.617018,22.15235,
60995.09,2.340481E-03,5.811199E-03,9.191066E-03,-0.1011407,5.170041,5.35136,9.638247,21.17579,0.7360906,10.12506,28.46005,616.4607,9.595788,22.15235,
60995.39,2.66034E-03,6.307418E-03,5.320846E-03,-2.423747E-02,5.156139,5.420842,9.638247,21.17579,0.7371549,10.1483,28.56886,619.9283,9.595788,22.15235,
60995.7,2.268197E-03,5.974339E-03,8.611945E-03,-3.374236E-02,5.153605,5.367774,9.638247,21.17579,0.7388235,10.16949,28.66242,622.898,9.595788,22.15235,
60995.98,1.950145E-03,5.566488E-03,6.931083E-03,4.316084E-02,5.097882,5.382203,9.638247,21.17579,0.7388394,10.17616,28.69925,624.2224,9.595788,22.15235,
60996.27,2.094714E-03,5.994732E-03,6.945208E-03,0.120064,5.106993,5.382349,9.638247,21.17579,0.7394236,10.18116,28.73933,625.4479,9.595788,22.15235,
60996.56,1.80919E-03,4.49248E-03,7.368955E-03,8.377264E-02,5.116203,5.392855,9.638247,21.17579,0.7397578,10.1925,28.79729,627.3738,9.595788,22.15235,
60996.86,1.848947E-03,4.295352E-03,6.77571E-03,-0.1002766,5.040237,5.392565,9.638247,21.17579,0.7401139,10.20308,28.84095,628.7841,9.595788,22.15235,
60997.16,2.083872E-03,4.417708E-03,8.329447E-03,-0.114966,5.020452,5.434834,9.638247,21.17579,0.7409241,10.20839,28.85548,629.3519,9.595788,22.15235,
60997.45,2.120014E-03,5.831591E-03,7.990451E-03,-9.072849E-04,5.008908,5.490226,9.638247,21.17579,0.7395117,10.19794,28.80779,628.0494,9.595788,22.15235,
60997.76,2.224826E-03,4.710001E-03,6.902833E-03,0.044889,4.983315,5.602945,9.638247,21.17579,0.7391235,10.18575,28.76029,626.7469,9.595788,22.15235,
60998.04,2.018815E-03,4.845951E-03,7.029958E-03,1.983066E-02,4.997746,5.623281,9.638247,21.17579,0.7380192,10.17374,28.71488,625.651,9.617018,22.15235,
60998.34,1.998937E-03,6.151075E-03,1.125754E-03,7.340366E-02,5.00794,5.638049,9.617018,21.17579,0.737587,10.16502,28.67353,624.6812,9.617018,22.15235,
60998.63,2.562756E-03,6.30062E-03,7.41133E-03,-1.991706E-02,5.005941,5.719877,9.617018,21.17579,0.7370209,10.15226,28.61623,623.0176,9.595788,22.15235,
60998.93,2.57902E-03,4.642026E-03,5.659843E-03,-9.768434E-02,4.958604,5.743941,9.638247,21.17579,0.7357725,10.13913,28.55412,621.2616,9.617018,22.15235,
60999.21,2.170613E-03,5.45093E-03,7.114707E-03,-0.1279272,4.961731,5.828481,9.638247,21.17579,0.7346922,10.12604,28.4971,619.431,9.595788,22.15235,
60999.5,2.114592E-03,3.975869E-03,6.620336E-03,8.597604E-03,4.937493,5.894476,9.638247,21.17579,0.7340199,10.11624,28.45618,618.4417,9.617018,22.15235,
60999.79,2.129049E-03,5.50531E-03,7.439579E-03,-0.0363346,4.923883,5.844895,9.617018,21.17579,0.7332237,10.10737,28.43365,617.7739,9.617018,22.15235,
61000.09,1.973638E-03,4.213782E-03,6.874584E-03,-8.731537E-02,4.929665,5.88518,9.638247,21.17579,0.7340159,10.11035,28.43426,617.4559,9.595788,22.15235,
61000.39,2.123628E-03,5.36936E-03,5.363221E-03,-0.1391602,4.897884,5.983034,9.638247,21.17579,0.7330456,10.10482,28.42455,617.3896,9.595788,22.15235,
61000.7,1.885089E-03,5.355765E-03,7.496079E-03,-4.497541E-02,4.903016,6.084472,9.638247,21.17579,0.7329996,10.10563,28.45009,618.1392,9.595788,22.15235,
61000.98,2.002551E-03,4.941117E-03,8.032825E-03,-0.104597,4.917767,6.179857,9.617018,21.17579,0.7339439,10.1172,28.50283,619.6826,9.595788,22.15235,
61001.3,2.042308E-03,4.703203E-03,6.80396E-03,-6.830559E-02,4.84578,6.247595,9.617018,21.17579,0.7359565,10.13132,28.5606,620.4966,9.617018,22.15235,
61001.59,1.932074E-03,5.158637E-03,6.012965E-03,5.957837E-02,4.838264,6.1954,9.638247,21.17579,0.7351403,10.13971,28.59796,622.4315,9.595788,22.15235,
61001.89,2.110978E-03,5.294587E-03,5.207847E-03,-0.0631211,4.815402,6.253454,9.638247,21.17579,0.7349982,10.13868,28.60982,622.914,9.595788,22.15235,
61002.18,2.407345E-03,5.498513E-03,7.142957E-03,3.192779E-02,4.774525,6.368207,9.638247,21.17579,0.7349342,10.14329,28.63997,623.9394,9.595788,22.15235,
61002.46,1.921231E-03,6.05591E-03,5.942341E-03,-8.817945E-02,4.776785,6.456426,9.617018,21.17579,0.7365367,10.15651,28.70556,625.9518,9.595788,22.15235,
61002.75,1.980866E-03,5.851984E-03,9.219316E-03,-5.102398E-02,4.752963,6.385638,9.638247,21.17579,0.7371449,10.16946,28.77073,627.8422,9.617018,22.15235,
61003.04,2.029658E-03,5.729629E-03,8.301198E-03,-0.0994125,4.754682,6.421419,9.638247,21.17579,0.737391,10.17663,28.79497,628.7408,9.617018,22.15235,
61003.31,2.251933E-03,5.770414E-03,8.54132E-03,4.575308E-02,4.777705,6.477537,9.638247,21.17579,0.737319,10.17511,28.79373,628.8125,9.595788,22.15235,
61003.61,2.718168E-03,6.38287E-04,8.739069E-03,-4.363608E-03,4.804568,6.581734,9.617018,21.17579,0.7389755,10.17242,28.79571,628.9285,9.617018,22.15235,
61003.92,2.542878E-03,5.722831E-03,7.538454E-03,5.439389E-02,4.751644,6.660028,9.638247,21.17579,0.7372009,10.17215,28.81772,629.7556,9.595788,22.15235,
61004.21,1.971831E-03,4.975104E-03,6.253089E-03,-0.1270631,4.753999,6.686174,9.638247,21.17579,0.737525,10.18251,28.85333,630.7988,9.595788,22.15235,
61004.49,2.112785E-03,0.0060831,8.272948E-03,-0.1071892,4.749734,6.697165,9.638247,21.17579,0.7383793,10.18905,28.85697,630.7982,9.595788,22.15235,
61004.8,1.782084E-03,5.919959E-03,1.252878E-03,-0.1806361,4.769599,6.676926,9.638247,21.17579,0.7371249,10.18037,28.81072,629.6242,9.617018,22.15235,
61005.1,2.120014E-03,5.634463E-03,6.69096E-03,-8.385905E-02,4.746026,6.673488,9.617018,21.17579,0.7357945,10.16302,28.7528,628.0405,9.617018,22.15235,
61005.4,2.139892E-03,5.518906E-03,8.753194E-03,-4.320404E-05,4.686317,6.675812,9.638247,21.17579,0.7351703,10.15023,28.70966,626.9239,9.595788,22.15235,
61005.69,2.03508E-03,5.348968E-03,5.815217E-03,2.760738E-02,4.731447,6.667484,9.638247,21.17579,0.7348842,10.14758,28.69756,626.4313,9.595788,22.15235,
61005.99,2.136278E-03,5.403348E-03,7.157082E-03,-0.1028688,4.702548,6.659204,9.638247,21.17579,0.7346681,10.14645,28.69059,626.2673,9.595788,22.15235,
61006.28,2.528421E-03,4.642026E-03,7.41133E-03,5.439389E-02,4.749835,6.66211,9.638247,21.17579,0.7353764,10.14306,28.67905,625.8393,9.595788,22.15235,
61006.59,2.255547E-03,4.608038E-03,8.456572E-03,-0.0138685,4.711699,6.67097,9.638247,21.17579,0.7337618,10.14081,28.67116,625.6865,9.595788,22.15235,
61006.87,2.445294E-03,5.009091E-03,6.959333E-03,-8.299497E-02,4.741893,6.674699,9.638247,21.17579,0.73421,10.14096,28.6778,625.6545,9.595788,22.15235,
61007.16,2.251933E-03,4.866344E-03,7.312456E-03,-5.707254E-02,4.754073,6.69334,9.638247,21.17579,0.7355784,10.14167,28.67711,625.8416,9.595788,22.15235,
